menu,weather,corr,month
product_sales,maxTa,-0.08570473473495488,9
kalguksu,maxTa,-0.2190880820387413,9
takeaway,maxTa,-0.0401928198061824,9
total,minTa,0.47617980091699624,9
hot_milmyeon,minTa,,9
milmyeon_with_mandu,minTa,0.21114691538639416,9
milmyeon_only,minTa,0.4921792143357778,9
delivery,minTa,-0.2132625882192718,9
side_menu,minTa,0.4201833155323533,9
drinks_alcohol,minTa,0.22097393389590778,9
product_sales,minTa,-0.07769810298290006,9
kalguksu,minTa,-0.34294814889137576,9
takeaway,minTa,-0.11285549931278571,9
total,avgRhm,-0.28837714005319254,9
hot_milmyeon,avgRhm,,9
milmyeon_with_mandu,avgRhm,-0.13096449296517762,9
milmyeon_only,avgRhm,-0.264095332407796,9
delivery,avgRhm,0.028303818656686797,9
side_menu,avgRhm,-0.19853585530039278,9
drinks_alcohol,avgRhm,-0.19839980026586074,9
product_sales,avgRhm,-0.09413564419421924,9
kalguksu,avgRhm,-0.20055698772323252,9
takeaway,avgRhm,-0.006923382866587668,9
total,avgTs,0.6414874867405416,9
hot_milmyeon,avgTs,,9
milmyeon_with_mandu,avgTs,0.2948540637082517,9
milmyeon_only,avgTs,0.62929749178488,9
delivery,avgTs,-0.1465296381603355,9
side_menu,avgTs,0.5288082555780621,9
drinks_alcohol,avgTs,0.3458078962314736,9
product_sales,avgTs,0.024380785526582415,9
kalguksu,avgTs,-0.21187936066437466,9
takeaway,avgTs,-0.01702000420314724,9
total,sumGsr,0.5720898875795248,9
hot_milmyeon,sumGsr,,9
milmyeon_with_mandu,sumGsr,0.4524141383037376,9
milmyeon_only,sumGsr,0.40155902623946205,9
delivery,sumGsr,-0.022233159682423283,9
side_menu,sumGsr,0.28755181282336667,9
drinks_alcohol,sumGsr,0.2568270547435328,9
product_sales,sumGsr,0.10922764088625704,9
kalguksu,sumGsr,0.035847157180295304,9
takeaway,sumGsr,0.05783550137066087,9
total,sumSsHr,0.5112523088669555,9
hot_milmyeon,sumSsHr,,9
milmyeon_with_mandu,sumSsHr,0.3603925551215877,9
milmyeon_only,sumSsHr,0.3918990357624948,9
delivery,sumSsHr,-0.03820760106402794,9
side_menu,sumSsHr,0.2703447584664621,9
drinks_alcohol,sumSsHr,0.24101527465960992,9
product_sales,sumSsHr,0.1311458879482379,9
kalguksu,sumSsHr,0.06909860035560131,9
takeaway,sumSsHr,0.06389636941759257,9
total,avgTca,-0.43099680061725204,9
hot_milmyeon,avgTca,,9
milmyeon_with_mandu,avgTca,-0.265846311464567,9
milmyeon_only,avgTca,-0.36568048553690513,9
delivery,avgTca,0.018963308989466347,9
side_menu,avgTca,-0.2245611178888055,9
drinks_alcohol,avgTca,-0.1965460156037494,9
product_sales,avgTca,-0.06585883540085684,9
kalguksu,avgTca,-0.09027727009213685,9
takeaway,avgTca,-0.03985555817808687,9
total,sumRn,-0.1937614765901046,9
hot_milmyeon,sumRn,,9
milmyeon_with_mandu,sumRn,-0.2126638788399926,9
milmyeon_only,sumRn,-0.0844829521531858,9
delivery,sumRn,-0.04002851820617188,9
side_menu,sumRn,-0.06164938802203389,9
drinks_alcohol,sumRn,-0.07255003691821464,9
product_sales,sumRn,-0.060286077387932624,9
kalguksu,sumRn,-0.04992122612842771,9
takeaway,sumRn,-0.022390607289436364,9
total,avgPa,-0.09035601957511,9
hot_milmyeon,avgPa,,9
milmyeon_with_mandu,avgPa,-0.07079707160859673,9
milmyeon_only,avgPa,-0.07952110587551356,9
delivery,avgPa,0.03546699837400775,9
side_menu,avgPa,-0.06163187228372989,9
drinks_alcohol,avgPa,0.0338226458339291,9
product_sales,avgPa,0.06923586778759298,9
kalguksu,avgPa,0.13158177007536548,9
takeaway,avgPa,0.06506893547344648,9
total,diurnal_range,0.3595053620026048,9
hot_milmyeon,diurnal_range,,9
milmyeon_with_mandu,diurnal_range,0.25693233011039956,9
milmyeon_only,diurnal_range,0.2698375803243071,9
delivery,diurnal_range,-0.047274612207595205,9
side_menu,diurnal_range,0.17551568468368198,9
drinks_alcohol,diurnal_range,0.1873568053867564,9
product_sales,diurnal_range,-0.02426982680193954,9
kalguksu,diurnal_range,0.1532638993414128,9
takeaway,diurnal_range,0.10261650421052804,9
total,rain_bool,-0.35040354515855726,9
hot_milmyeon,rain_bool,,9
milmyeon_with_mandu,rain_bool,-0.1791082834312908,9
milmyeon_only,rain_bool,-0.30649324914902226,9
delivery,rain_bool,0.06404691137748958,9
side_menu,rain_bool,-0.25570861204321693,9
drinks_alcohol,rain_bool,-0.19445549226151113,9
product_sales,rain_bool,-0.05580123967544517,9
kalguksu,rain_bool,-0.16822685878145516,9
takeaway,rain_bool,-0.10668535079245699,9
total,feel_temp,0.5940555182145216,9
hot_milmyeon,feel_temp,,9
milmyeon_with_mandu,feel_temp,0.31725362058533074,9
milmyeon_only,feel_temp,0.5662599398519009,9
delivery,feel_temp,-0.20446730576885266,9
side_menu,feel_temp,0.4593733034736544,9
drinks_alcohol,feel_temp,0.27630227557492715,9
product_sales,feel_temp,-0.07212966955213652,9
kalguksu,feel_temp,-0.32865370150171347,9
takeaway,feel_temp,-0.07565137673336124,9
total,avgTa,0.5380891685414376,10
hot_milmyeon,avgTa,-0.1214745535797386,10
milmyeon_with_mandu,avgTa,0.5334113399351712,10
milmyeon_only,avgTa,0.3520774331367376,10
delivery,avgTa,0.15047416888403567,10
side_menu,avgTa,0.2549643845921336,10
drinks_alcohol,avgTa,0.08793715030310292,10
product_sales,avgTa,-0.005918740810277137,10
kalguksu,avgTa,-0.1933840262560108,10
takeaway,avgTa,0.011339004669303324,10
total,avgWs,-0.08801034971505058,10
hot_milmyeon,avgWs,0.19747851611177095,10
milmyeon_with_mandu,avgWs,-0.17840652147245087,10
milmyeon_only,avgWs,-0.029340458130104736,10
delivery,avgWs,-0.07235903655984338,10
side_menu,avgWs,0.031560697933134,10
drinks_alcohol,avgWs,-0.031065767838789306,10
product_sales,avgWs,0.08712777829252372,10
kalguksu,avgWs,0.08433491603153997,10
takeaway,avgWs,0.011469326420713513,10
total,maxTa,0.5823293887482534,10
hot_milmyeon,maxTa,-0.08787990692833401,10
milmyeon_with_mandu,maxTa,0.5474489642843929,10
milmyeon_only,maxTa,0.3871003512297658,10
delivery,maxTa,0.14368298380838385,10
side_menu,maxTa,0.29865410714402296,10
drinks_alcohol,maxTa,0.14314534980382584,10
product_sales,maxTa,0.04596202674288343,10
kalguksu,maxTa,-0.16851327349580297,10
takeaway,maxTa,0.06340032905082407,10
total,minTa,0.465457517397094,10
hot_milmyeon,minTa,-0.1261857212123446,10
milmyeon_with_mandu,minTa,0.4589196718814505,10
milmyeon_only,minTa,0.3160287916751528,10
delivery,minTa,0.11968962144716531,10
side_menu,minTa,0.2277550911748098,10
drinks_alcohol,minTa,0.07375380183883937,10
product_sales,minTa,-0.019121796829438344,10
kalguksu,minTa,-0.18971414183529473,10
takeaway,minTa,0.009656515098823745,10
total,avgRhm,0.18447166108684102,10
hot_milmyeon,avgRhm,-0.18091072834429506,10
milmyeon_with_mandu,avgRhm,0.24198731067150295,10
milmyeon_only,avgRhm,0.12107221456950448,10
delivery,avgRhm,0.04088484944495733,10
side_menu,avgRhm,0.053379526917072186,10
drinks_alcohol,avgRhm,-0.07656017378841268,10
product_sales,avgRhm,0.0123813690616697,10
kalguksu,avgRhm,-0.18284598931077053,10
takeaway,avgRhm,-0.01441892399086105,10
total,avgTs,0.4672950442603444,10
hot_milmyeon,avgTs,-0.0953698999687594,10
milmyeon_with_mandu,avgTs,0.4636847972163653,10
milmyeon_only,avgTs,0.27751991274520715,10
delivery,avgTs,0.15101043050785312,10
side_menu,avgTs,0.2535375530328206,10
drinks_alcohol,avgTs,0.12055429894163305,10
product_sales,avgTs,-0.046033880397541437,10
kalguksu,avgTs,-0.07610290672713631,10
takeaway,avgTs,0.13074241246465493,10
total,sumGsr,0.23523465467413385,10
hot_milmyeon,sumGsr,0.03481452537957792,10
milmyeon_with_mandu,sumGsr,0.2501790426491791,10
milmyeon_only,sumGsr,0.08494730335095951,10
delivery,sumGsr,0.06619661525201127,10
side_menu,sumGsr,0.10694426271874179,10
drinks_alcohol,sumGsr,0.09532545993836698,10
product_sales,sumGsr,0.027984051457556836,10
kalguksu,sumGsr,0.04897743417434642,10
takeaway,sumGsr,0.0963330736266649,10
total,sumSsHr,0.15249056154733856,10
hot_milmyeon,sumSsHr,0.07736385676774205,10
milmyeon_with_mandu,sumSsHr,0.19425495402598128,10
milmyeon_only,sumSsHr,0.004569996621634137,10
delivery,sumSsHr,0.06637710000298241,10
side_menu,sumSsHr,0.03655824963481653,10
drinks_alcohol,sumSsHr,0.05870432026468931,10
product_sales,sumSsHr,0.030199133722431895,10
kalguksu,sumSsHr,0.06616920380746191,10
takeaway,sumSsHr,0.04832197106772865,10
total,avgTca,-0.08918263624180538,10
hot_milmyeon,avgTca,-0.1387813170235015,10
milmyeon_with_mandu,avgTca,-0.1421928180654236,10
milmyeon_only,avgTca,0.04972374613485653,10
delivery,avgTca,-0.08830275521824608,10
side_menu,avgTca,0.012287182424777027,10
drinks_alcohol,avgTca,-0.08338445799666007,10
product_sales,avgTca,0.0025494644207980145,10
kalguksu,avgTca,-0.03886142322570784,10
takeaway,avgTca,0.0048998587994222974,10
total,sumRn,-0.16393243020318712,10
hot_milmyeon,sumRn,0.0037940819782690182,10
milmyeon_with_mandu,sumRn,-0.1403590896628356,10
milmyeon_only,sumRn,-0.09840508053949776,10
delivery,sumRn,-0.034232232802290694,10
side_menu,sumRn,-0.10022148259877259,10
drinks_alcohol,sumRn,-0.08141702292911468,10
product_sales,sumRn,0.027512546378206496,10
kalguksu,sumRn,-0.056912582654293144,10
takeaway,sumRn,-0.06232669586863273,10
total,avgPa,-0.22675836765997906,10
hot_milmyeon,avgPa,0.11502050925176162,10
milmyeon_with_mandu,avgPa,-0.2058335540722921,10
milmyeon_only,avgPa,-0.18516752185748306,10
delivery,avgPa,-0.03624677547264754,10
side_menu,avgPa,-0.1601616418385991,10
drinks_alcohol,avgPa,-0.0968539522942064,10
product_sales,avgPa,-0.03464014925011822,10
kalguksu,avgPa,0.12090263299572647,10
takeaway,avgPa,0.09844437251485826,10
total,diurnal_range,0.030160786234889766,10
hot_milmyeon,diurnal_range,0.08333249006894519,10
milmyeon_with_mandu,diurnal_range,-0.00517340342657495,10
milmyeon_only,diurnal_range,0.0096520187655721,10
delivery,diurnal_range,-0.00016695885194220877,10
side_menu,diurnal_range,0.032685933532810386,10
drinks_alcohol,diurnal_range,0.07129324903921526,10
product_sales,diurnal_range,0.09013313717964572,10
kalguksu,diurnal_range,0.07770770922272205,10
takeaway,diurnal_range,0.06772361082178174,10
total,rain_bool,0.026908129873274136,10
hot_milmyeon,rain_bool,-0.11882478870955662,10
milmyeon_with_mandu,rain_bool,-0.051794255763949325,10
milmyeon_only,rain_bool,0.135102560308877,10
delivery,rain_bool,-0.030052473581954297,10
side_menu,rain_bool,0.11674354635869041,10
drinks_alcohol,rain_bool,0.016014674855029623,10
product_sales,rain_bool,-0.040845907882112946,10
kalguksu,rain_bool,-0.10111141235897418,10
takeaway,rain_bool,-0.05836282096470779,10
total,feel_temp,0.5382266051952693,10
hot_milmyeon,feel_temp,-0.13651512274091457,10
milmyeon_with_mandu,feel_temp,0.5457635047683467,10
milmyeon_only,feel_temp,0.3446146301343979,10
delivery,feel_temp,0.15056221172196865,10
side_menu,feel_temp,0.2457922188794532,10
drinks_alcohol,feel_temp,0.08311853970248292,10
product_sales,feel_temp,-0.015075618259921285,10
kalguksu,feel_temp,-0.18967757284308975,10
takeaway,feel_temp,0.004875406538671394,10
total,avgTa,0.45151074564298993,11
hot_milmyeon,avgTa,-0.05456783872177358,11
milmyeon_with_mandu,avgTa,0.4281635562850943,11
milmyeon_only,avgTa,0.3804162463647934,11
delivery,avgTa,0.10404008718864842,11
side_menu,avgTa,0.21853841360896822,11
drinks_alcohol,avgTa,0.12873593973258432,11
product_sales,avgTa,0.10248130712379745,11
kalguksu,avgTa,-0.10860711222032374,11
takeaway,avgTa,0.021182648188501088,11
total,avgWs,-0.2608974058143486,11
hot_milmyeon,avgWs,0.08295888053490712,11
milmyeon_with_mandu,avgWs,-0.1154667198008695,11
milmyeon_only,avgWs,-0.11711755973731715,11
delivery,avgWs,-0.079800979928737,11
side_menu,avgWs,-0.15034143509653453,11
drinks_alcohol,avgWs,-0.08886311768200583,11
product_sales,avgWs,-0.06673548049201013,11
kalguksu,avgWs,-0.12018703120871836,11
takeaway,avgWs,-0.2067306422030477,11
total,maxTa,0.4853181205040776,11
hot_milmyeon,maxTa,-0.023464886875258845,11
milmyeon_with_mandu,maxTa,0.4342479724720934,11
milmyeon_only,maxTa,0.4123604987032291,11
delivery,maxTa,0.07074393988867439,11
side_menu,maxTa,0.255086024411342,11
drinks_alcohol,maxTa,0.15836525654420117,11
product_sales,maxTa,0.11076514168240459,11
kalguksu,maxTa,-0.11128711178480813,11
takeaway,maxTa,0.018667327159674625,11
total,minTa,0.4174591500188094,11
hot_milmyeon,minTa,-0.04270349019582002,11
milmyeon_with_mandu,minTa,0.4116453810938164,11
milmyeon_only,minTa,0.36284321046998225,11
delivery,minTa,0.10716235096508578,11
side_menu,minTa,0.20643174565019395,11
drinks_alcohol,minTa,0.10660109184890415,11
product_sales,minTa,0.11870692566386751,11
kalguksu,minTa,-0.12502176704964077,11
takeaway,minTa,-0.00557876075344774,11
total,avgRhm,0.2572865729046497,11
hot_milmyeon,avgRhm,-0.08663999680121022,11
milmyeon_with_mandu,avgRhm,0.3471152086591912,11
milmyeon_only,avgRhm,0.1857683115115332,11
delivery,avgRhm,0.1436299887110924,11
side_menu,avgRhm,0.030221569643849647,11
drinks_alcohol,avgRhm,-0.04695218966743729,11
product_sales,avgRhm,0.06382815628706,11
kalguksu,avgRhm,-0.1160021033419005,11
takeaway,avgRhm,0.010608458412565736,11
total,avgTs,0.47460686367379523,11
hot_milmyeon,avgTs,0.050267764995647696,11
milmyeon_with_mandu,avgTs,0.32807862850528086,11
milmyeon_only,avgTs,0.32687505812774187,11
delivery,avgTs,0.17019664725479783,11
side_menu,avgTs,0.2045256472291963,11
drinks_alcohol,avgTs,0.10163763394610108,11
product_sales,avgTs,0.08853046797920777,11
kalguksu,avgTs,-0.016558066286035563,11
takeaway,avgTs,0.11708991874004675,11
total,sumGsr,0.050601611630778615,11
hot_milmyeon,sumGsr,-0.010799245176440889,11
milmyeon_with_mandu,sumGsr,0.13943771595667753,11
milmyeon_only,sumGsr,0.04931601075845892,11
delivery,sumGsr,-0.0649761352789582,11
side_menu,sumGsr,0.018527727282257638,11
drinks_alcohol,sumGsr,0.06380981740582352,11
product_sales,sumGsr,0.08488338409008465,11
kalguksu,sumGsr,-0.018145377611927985,11
takeaway,sumGsr,-0.09163487443274645,11
total,sumSsHr,0.013014835603099358,11
hot_milmyeon,sumSsHr,0.009273567607837943,11
milmyeon_with_mandu,sumSsHr,0.0905239927180719,11
milmyeon_only,sumSsHr,0.02604917217901697,11
delivery,sumSsHr,-0.07708213806923786,11
side_menu,sumSsHr,-0.017847825444868307,11
drinks_alcohol,sumSsHr,0.03417562542616981,11
product_sales,sumSsHr,0.09673216670592912,11
kalguksu,sumSsHr,-0.009219984579085828,11
takeaway,sumSsHr,-0.09354314132653926,11
total,avgTca,0.05454882841703321,11
hot_milmyeon,avgTca,-0.011402835350596762,11
milmyeon_with_mandu,avgTca,-0.030001198757112435,11
milmyeon_only,avgTca,0.00455158429579137,11
delivery,avgTca,0.10165526382686825,11
side_menu,avgTca,0.04479155187453049,11
drinks_alcohol,avgTca,-0.03467959023703503,11
product_sales,avgTca,-0.07389822607744133,11
kalguksu,avgTca,0.023677474019712864,11
takeaway,avgTca,0.11167331289658367,11
total,sumRn,-0.019270727345714788,11
hot_milmyeon,sumRn,0.05728780656577083,11
milmyeon_with_mandu,sumRn,-0.03155108715056341,11
milmyeon_only,sumRn,0.024667318090424523,11
delivery,sumRn,0.14281057621639115,11
side_menu,sumRn,0.0502408251019347,11
drinks_alcohol,sumRn,0.0274486721396183,11
product_sales,sumRn,-0.025527804926242164,11
kalguksu,sumRn,-0.08764308777840418,11
takeaway,sumRn,-0.050786530860779534,11
total,avgPa,0.020960362162681816,11
hot_milmyeon,avgPa,-0.07706384826454334,11
milmyeon_with_mandu,avgPa,-0.19822064809887147,11
milmyeon_only,avgPa,-0.047248923536217,11
delivery,avgPa,-0.01849247955708614,11
side_menu,avgPa,-0.054016802217844676,11
drinks_alcohol,avgPa,0.025349240482996648,11
product_sales,avgPa,0.05458721863361439,11
kalguksu,avgPa,0.2241791495871388,11
takeaway,avgPa,0.2676000847672379,11
total,diurnal_range,0.10710184891885736,11
hot_milmyeon,diurnal_range,0.04488365992361249,11
milmyeon_with_mandu,diurnal_range,0.011098872597670064,11
milmyeon_only,diurnal_range,0.07290463136876209,11
delivery,diurnal_range,-0.08733738523517923,11
side_menu,diurnal_range,0.08516450915494549,11
drinks_alcohol,diurnal_range,0.10079736089108521,11
product_sales,diurnal_range,-0.027640488539466837,11
kalguksu,diurnal_range,0.04056535967155002,11
takeaway,diurnal_range,0.05221728093088086,11
total,rain_bool,0.021529922377834326,11
hot_milmyeon,rain_bool,0.0659580251726776,11
milmyeon_with_mandu,rain_bool,0.032827071069388265,11
milmyeon_only,rain_bool,0.08546402667143235,11
delivery,rain_bool,0.1461563364583896,11
side_menu,rain_bool,0.07028344735395411,11
drinks_alcohol,rain_bool,0.06673522727388222,11
product_sales,rain_bool,-0.12982465937312876,11
kalguksu,rain_bool,-0.13503928179168243,11
takeaway,rain_bool,-0.09242016648891255,11
total,feel_temp,0.45121209932488415,11
hot_milmyeon,feel_temp,-0.060199353153641076,11
milmyeon_with_mandu,feel_temp,0.42256697141756383,11
milmyeon_only,feel_temp,0.374908614014224,11
delivery,feel_temp,0.10581628480466818,11
side_menu,feel_temp,0.21791529049499817,11
drinks_alcohol,feel_temp,0.12689894652038194,11
product_sales,feel_temp,0.09768780732068187,11
kalguksu,feel_temp,-0.10066006526747909,11
takeaway,feel_temp,0.032733212580609836,11
total,avgTa,0.36198336390256497,12
hot_milmyeon,avgTa,0.173077828257824,12
milmyeon_with_mandu,avgTa,0.23042574144748515,12
milmyeon_only,avgTa,0.21553376040691893,12
delivery,avgTa,0.10813302060054159,12
side_menu,avgTa,0.15482242802993446,12
drinks_alcohol,avgTa,-0.02588317475071129,12
product_sales,avgTa,0.009741847231746563,12
kalguksu,avgTa,-0.0606912690542327,12
takeaway,avgTa,0.033583085732188184,12
total,avgWs,0.034481839485921,12
hot_milmyeon,avgWs,0.15539338272403744,12
milmyeon_with_mandu,avgWs,-0.030639116095776468,12
milmyeon_only,avgWs,0.0891517672879001,12
delivery,avgWs,-0.10176085083772221,12
side_menu,avgWs,0.1350725158425024,12
drinks_alcohol,avgWs,0.20295230668831848,12
product_sales,avgWs,0.030572552075937707,12
kalguksu,avgWs,-0.1082622451218935,12
takeaway,avgWs,-0.1607640654729861,12
total,maxTa,0.34946158734827154,12
hot_milmyeon,maxTa,0.15584629588025406,12
milmyeon_with_mandu,maxTa,0.19776615108670448,12
milmyeon_only,maxTa,0.2315955605446839,12
delivery,maxTa,0.10138673486318556,12
side_menu,maxTa,0.1640558963587039,12
drinks_alcohol,maxTa,-0.03297135295784919,12
product_sales,maxTa,0.01991717344932577,12
kalguksu,maxTa,-0.041678738834717524,12
takeaway,maxTa,0.06727090798756764,12
total,minTa,0.330917910689382,12
hot_milmyeon,minTa,0.16689941252320295,12
milmyeon_with_mandu,minTa,0.20349622624633737,12
milmyeon_only,minTa,0.22436579793531497,12
delivery,minTa,0.10597133066084534,12
side_menu,minTa,0.1524189530751927,12
drinks_alcohol,minTa,-0.013805083042081423,12
product_sales,minTa,0.00447147711807735,12
kalguksu,minTa,-0.06939643514553269,12
takeaway,minTa,0.0022167806901997604,12
total,avgRhm,0.3781898880309393,12
hot_milmyeon,avgRhm,0.2095125949647321,12
milmyeon_with_mandu,avgRhm,0.3214517901642198,12
milmyeon_only,avgRhm,0.11569141420291176,12
delivery,avgRhm,0.05163691822505996,12
side_menu,avgRhm,0.1728838387471658,12
drinks_alcohol,avgRhm,0.06892278385559247,12
product_sales,avgRhm,0.08366021023263648,12
kalguksu,avgRhm,-0.1042881652162762,12
takeaway,avgRhm,-0.0693357109665942,12
total,avgTs,0.3724516178594038,12
hot_milmyeon,avgTs,0.3782859652348262,12
milmyeon_with_mandu,avgTs,0.041632977270697695,12
milmyeon_only,avgTs,0.2950798839513945,12
delivery,avgTs,0.11417775216289522,12
side_menu,avgTs,0.3030082263791308,12
drinks_alcohol,avgTs,0.08185861433076652,12
product_sales,avgTs,-0.0667770426331754,12
kalguksu,avgTs,-0.0007029991883933561,12
takeaway,avgTs,0.07557406764109063,12
total,sumGsr,-0.05687626358752074,12
hot_milmyeon,sumGsr,-0.014476363336803454,12
milmyeon_with_mandu,sumGsr,-0.09657388693686351,12
milmyeon_only,sumGsr,0.012565825865660305,12
delivery,sumGsr,-0.01686268561373672,12
side_menu,sumGsr,0.024576257175328978,12
drinks_alcohol,sumGsr,0.10698716062100395,12
product_sales,sumGsr,0.08484404791914883,12
kalguksu,sumGsr,0.057052585312551696,12
takeaway,sumGsr,0.009087856659269325,12
total,sumSsHr,-0.06746018462886097,12
hot_milmyeon,sumSsHr,-0.03511209098811573,12
milmyeon_with_mandu,sumSsHr,-0.08928090797983276,12
milmyeon_only,sumSsHr,-0.0022264244939187673,12
delivery,sumSsHr,-0.01046814974562955,12
side_menu,sumSsHr,-0.003455867398177637,12
drinks_alcohol,sumSsHr,0.09668485092380097,12
product_sales,sumSsHr,0.10214875546467977,12
kalguksu,sumSsHr,0.05172275817953922,12
takeaway,sumSsHr,0.016425478584384534,12
total,avgTca,0.10951258834576041,12
hot_milmyeon,avgTca,0.06585850050932944,12
milmyeon_with_mandu,avgTca,0.05728150545662993,12
milmyeon_only,avgTca,0.04914229919031218,12
delivery,avgTca,0.1074526852035387,12
side_menu,avgTca,0.021838501932892555,12
drinks_alcohol,avgTca,-0.12021615166847963,12
product_sales,avgTca,-0.11585661638191383,12
kalguksu,avgTca,0.002608822618323976,12
takeaway,avgTca,0.06624814905163025,12
total,sumRn,-0.028816092907597443,12
hot_milmyeon,sumRn,0.03213421010992609,12
milmyeon_with_mandu,sumRn,0.0003505789025194941,12
milmyeon_only,sumRn,-0.036746956718464834,12
delivery,sumRn,-0.023022810519393682,12
side_menu,sumRn,-0.015681532090085937,12
drinks_alcohol,sumRn,-0.030287803159549778,12
product_sales,sumRn,-0.051794530990740884,12
kalguksu,sumRn,-0.06457314612269328,12
takeaway,sumRn,-0.043452768484036626,12
total,avgPa,-0.203166331771874,12
hot_milmyeon,avgPa,-0.07424337786408826,12
milmyeon_with_mandu,avgPa,-0.1753450401141799,12
milmyeon_only,avgPa,-0.13272763732516524,12
delivery,avgPa,-0.09950169624248462,12
side_menu,avgPa,-0.11846415340541305,12
drinks_alcohol,avgPa,-0.1137166924629938,12
product_sales,avgPa,0.04556359566542526,12
kalguksu,avgPa,0.0737930336287368,12
takeaway,avgPa,0.0806864468782282,12
total,diurnal_range,0.024157045709865068,12
hot_milmyeon,diurnal_range,-0.039633220797424186,12
milmyeon_with_mandu,diurnal_range,-0.028652269528861466,12
milmyeon_only,diurnal_range,0.002810936779135059,12
delivery,diurnal_range,-0.01898532998290435,12
side_menu,diurnal_range,0.018987955779651695,12
drinks_alcohol,diurnal_range,-0.04771298113321479,12
product_sales,diurnal_range,0.03891197907288771,12
kalguksu,diurnal_range,0.07519355437151702,12
takeaway,diurnal_range,0.1650407814928947,12
total,rain_bool,0.16958049245130008,12
hot_milmyeon,rain_bool,0.06678237709058484,12
milmyeon_with_mandu,rain_bool,0.17599162689571018,12
milmyeon_only,rain_bool,-0.04117361439581802,12
delivery,rain_bool,-0.010295565896856282,12
side_menu,rain_bool,-0.039078386901204513,12
drinks_alcohol,rain_bool,-0.024856405437230944,12
product_sales,rain_bool,0.11326789114885259,12
kalguksu,rain_bool,0.03704061451223785,12
takeaway,rain_bool,0.0439390910045215,12
total,feel_temp,0.23918228409726064,12
hot_milmyeon,feel_temp,0.09956721579235044,12
milmyeon_with_mandu,feel_temp,0.16997818853565325,12
milmyeon_only,feel_temp,0.12753491522654545,12
delivery,feel_temp,0.10092375089266187,12
side_menu,feel_temp,0.08248596717970803,12
drinks_alcohol,feel_temp,0.00701435572212667,12
product_sales,feel_temp,-0.05283008990546576,12
kalguksu,feel_temp,0.009313913994401726,12
takeaway,feel_temp,0.0014166583160638365,12
